"","trial","id","t_weight"
"496",1,"FRNC",0
"497",1,"FRNG",0
"498",1,"FRNZ",0
"499",1,"FRPT",0
"500",1,"FTHS",0
"501",1,"FTLB",0
"502",1,"FUDD",0
"503",1,"FZJ1",0
"504",1,"FZJ2",0
"505",1,"FZJS",0
"506",1,"GLOS",0
"507",1,"GPHK",0
"508",1,"GPPY",0
"509",1,"GRGO",0
"510",1,"GRPS",0
"511",1,"GRW1",0
"512",1,"GRW2",0
"513",1,"GRW3",0
"514",1,"GRWW",0
"515",1,"GSKN",0
"516",1,"GTFG",0
"517",1,"GWEN",0
"518",1,"HAAK",0
"519",1,"HAIR",0
"520",1,"HAMM",0
"521",1,"HAN2",0
"522",1,"HANG",0
"523",1,"HAWC",0
"524",1,"HBM1",0
"525",1,"HBM2",0
"526",1,"HBM3",0
"527",1,"HBM4",0
"528",1,"HBMB",0
"529",1,"HBUT",0
"530",1,"HDMM",0
"531",1,"HDSK",0
"532",1,"HFLT",0
"533",1,"HILB",0
"534",1,"HIPM",0
"535",1,"HIQQ",0
"536",1,"HITS",0
"537",1,"HLP3",0
"538",1,"HLP4",0
"539",1,"HLPC",0
"540",1,"HML2",0
"541",1,"HMLC",0
"542",1,"HMLT",0
"543",1,"HMMC",0
"544",1,"HMMM",0
"545",1,"HMTN",0
"546",1,"HNB2",0
"547",1,"HNBT",0
"548",1,"HOK1",0
"549",1,"HOK2",0
"550",1,"HOKA",0
"551",1,"HOOV",0
"552",1,"HOV2",0
"553",1,"HOVA",0
"554",1,"HOVC",0
"555",1,"HPLA",0
"556",1,"HRDM",0
"557",1,"HSN2",0
"558",1,"HSN3",0
"559",1,"HSN4",0
"560",1,"HSNS",0
"561",1,"HUCK",0
"562",1,"HUEY",0
"563",1,"HVMS",0
"564",1,"HWK2",0
"565",1,"HWK3",1
"566",1,"IKN2",1
"567",1,"IKNO",0
"568",1,"J001",0
"569",1,"J007",0
"570",1,"JADE",0
"571",1,"JAGR",0
"572",1,"JAMM",0
"573",1,"JBAK",0
"574",1,"JELY",0
"575",1,"JETY",1.66666666666667
"576",1,"JGL1",0
"577",1,"JGL2",0
"578",1,"JGLD",0
"579",1,"JIG3",0
"580",1,"JOJO",0
"581",1,"JOSC",1
"582",1,"JOSE",0
"583",1,"KNIK",0
"584",1,"KNNC",0
"585",1,"KNNN",0
"586",1,"KNOB",0
"587",1,"KNOR",0
"588",1,"KNSY",0
"589",1,"KOKO",0
"590",1,"KRSN",0
"591",1,"L108",0
"592",1,"L160",0
"593",1,"LACH",0
"594",1,"LAT2",0
"595",1,"LBHL",0
"596",1,"LBLD",0
"597",1,"LBLK",0
"598",1,"LBLS",0
"599",1,"LBMA",0
"600",1,"LBMN",0
"601",1,"LBSL",0
"602",1,"LCKL",0
"603",1,"LDB1",0
"604",1,"LDBP",0
"605",1,"LDM3",0
